Year,Season,WeekEnd,LastYear,LastSeason,LastWeekEnd,ClientType,Staff,BLastStaff,StaffCancType,BLastServiceCode,BLastWomenMenService,BLastColorCutService,LastServiceCategory,ServiceCode,ServiceCancType,WomenMenService,ColorCutService,ServiceCategory,ServicePrice,IsCanceled,LastIsCanceled,DaysRecency_cat,LastServicePrice_cat,LastServiceCost_cat,TotalClientCancellationsTillNow_cat,CancellationPcnt_cat,ServiceCost_cat,TotalClientBookingsTillNow_cat
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,KELLY,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,KELLY,KELLY,HighCancStaff,CHLPL,Other,Other,COLOR,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,KELLY,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,KELLY,KELLY,HighCancStaff,CHLPL,Other,Other,COLOR,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JJ,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JJ,JJ,HighCancStaff,CHLPL,Other,Other,COLOR,CHLPL,LowCancService,Other,Other,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,NewClient,NewClient,NewClient,LowCancClient,JOANNE,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CMT,LowCancService,Other,Color,COLOR,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD5+1,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JJ,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,1,1.0,NewClient,0.00-102.00,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,1.00-3.00,0.00-0.27,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,1.00-3.00,0.00-0.27,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,1,1.0,NewClient,NewClient,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Spring,1.0,LowCancClient,JOANNE,SINEAD,HighCancStaff,SBD5+1,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,2.00-19.00,NewClient,NewClient,1.00-3.00,0.27-1.00,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,0.00-0.27,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,0.00-0.27,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,1,1.0,NewClient,NewClient,5.00-10.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JJ,HighCancStaff,SBD,Other,Other,STYLE,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,0.00-5.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CMT,Other,Color,COLOR,CMT,LowCancService,Other,Color,COLOR,0.0,0,0.0,NewClient,NewClient,5.00-10.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Spring,0,NewClient,NewClient,NewClient,LowCancClient,SINEAD,NewClient,LowCancStaff,NewClient,NewClient,NewClient,NewClient,CMT,LowCancService,Other,Color,COLOR,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,NewClient,NewClient,NewClient,MediumCancClient,SINEAD,NewClient,LowCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Winter,0,NewClient,NewClient,NewClient,MediumCancClient,TANYA,NewClient,LowCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,2018.0,Spring,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,1.0,2.00-19.00,NewClient,NewClient,0.00-1.00,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Winter,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Fall,0,2018.0,Summer,1.0,LowCancClient,SINEAD,BECKY,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Spring,0,NewClient,NewClient,NewClient,LowCancClient,SINEAD,NewClient,LowCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,CMT,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Fall,1,2018.0,Summer,0.0,MediumCancClient,SINEAD,BECKY,LowCancStaff,SBD,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,1.0,50.00-260.00,NewClient,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Fall,1,2018.0,Summer,0.0,MediumCancClient,SINEAD,JOANNE,LowCancStaff,CALC,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,5.00-10.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,0,NewClient,NewClient,NewClient,MediumCancClient,SINEAD,NewClient,LowCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,1,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Fall,1,2018.0,Summer,0.0,MediumCancClient,SINEAD,BECKY,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,SINEAD,JOANNE,LowCancStaff,CTU,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,0.00-0.27,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,0.00-0.27,Unknown,NewClient
2018,Summer,0,2018.0,Summer,1.0,LowCancClient,JJ,BECKY,HighCancStaff,SBD,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,NewClient,0.00-5.00,NewClient,0.00-0.27,Unknown,NewClient
2018,Summer,1,2018.0,Spring,0.0,LowCancClient,JJ,BECKY,HighCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Fall,1,2018.0,Spring,1.0,LowCancClient,JOANNE,SINEAD,HighCancStaff,SBD,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CHLFH,Other,Other,COLOR,CON,HighCancService,Other,Other,MISC,0.0,1,1.0,NewClient,NewClient,5.00-10.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,1,1.0,NewClient,NewClient,NewClient,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JOANNE,SINEAD,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,1.0,NewClient,0.00-102.00,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CALC,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,0.0,LowCancClient,JJ,BECKY,HighCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Spring,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,19.00-50.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Spring,1,NewClient,NewClient,NewClient,LowCancClient,JJ,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,NewClient,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JOANNE,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,1.0,2.00-19.00,0.00-102.00,0.00-5.00,1.00-3.00,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JOANNE,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,0,2018.0,Spring,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,1,1.0,50.00-260.00,NewClient,NewClient,0.00-1.00,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Spring,0.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CTU,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,0.00-2.00,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Spring,0.0,LowCancClient,JOANNE,SINEAD,HighCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,0.00-2.00,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Spring,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,50.00-260.00,NewClient,NewClient,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,1,NewClient,NewClient,NewClient,LowCancClient,JOANNE,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CBAL,Other,Other,COLOR,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,NewClient,NewClient,5.00-10.00,0.00-1.00,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,JOANNE,JOANNE,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,1,1.0,NewClient,NewClient,NewClient,1.00-3.00,0.27-1.00,Unknown,NewClient
2018,Summer,1,2018.0,Spring,1.0,LowCancClient,KELLY,KELLY,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,NewClient,NewClient,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,1,NewClient,NewClient,NewClient,LowCancClient,KELLY,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,KELLY,KELLY,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,19.00-50.00,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,NewClient,NewClient,NewClient,MediumCancClient,KELLY,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,KELLY,KELLY,HighCancStaff,CBAL,Other,Other,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,NewClient,5.00-10.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,KELLY,KELLY,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,KELLY,KELLY,HighCancStaff,CHLHH,Other,Other,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,5.00-10.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,1,2018.0,Summer,1.0,LowCancClient,KELLY,KELLY,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,1,NewClient,NewClient,NewClient,MediumCancClient,KELLY,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Summer,0,NewClient,NewClient,NewClient,LowCancClient,KELLY,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,SINEAD,JOANNE,LowCancStaff,CHLPL,Other,Other,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,0.00-2.00,NewClient,5.00-10.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,SINEAD,SINEAD,LowCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,0.00-2.00,0.00-102.00,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Summer,0,2018.0,Summer,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,0,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,1,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Fall,0,2018.0,Summer,1.0,LowCancClient,JJ,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Fall,0,2018.0,Summer,1.0,LowCancClient,JJ,JJ,HighCancStaff,SBD,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,1.0,50.00-260.00,NewClient,0.00-5.00,1.00-3.00,0.27-1.00,Unknown,NewClient
2018,Spring,0,2018.0,Winter,1.0,LowCancClient,JJ,JJ,HighCancStaff,SDUD,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Fall,0,2018.0,Spring,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Fall,0,2018.0,Spring,0.0,LowCancClient,JJ,JOANNE,HighCancStaff,CALC,Other,Color,COLOR,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,5.00-10.00,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Fall,0,2018.0,Winter,0.0,LowCancClient,JJ,BECKY,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,1,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Winter,0,2018.0,Winter,0.0,LowCancClient,JJ,HOUSE,HighCancStaff,SBD5+1,Other,Other,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Winter,0,2018.0,Winter,0.0,LowCancClient,JJ,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Winter,1,2018.0,Fall,0.0,HighCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,0.00-102.00,0.00-5.00,NewClient,0.27-1.00,Unknown,NewClient
2018,Spring,1,NewClient,NewClient,NewClient,MediumCancClient,JJ,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,19.00-50.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,1,2018.0,Spring,0.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,0.00-2.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,0.27-1.00
2018,Summer,1,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,1.0,50.00-260.00,NewClient,NewClient,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,2.00-19.00,0.00-102.00,0.00-5.00,NewClient,NewClient,Unknown,NewClient
2018,Winter,0,2018.0,Summer,1.0,LowCancClient,JJ,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,50.00-260.00,NewClient,NewClient,0.00-1.00,0.00-0.27,Unknown,NewClient
2018,Spring,1,NewClient,NewClient,NewClient,LowCancClient,JJ,NewClient,HighCancStaff,NewClient,NewClient,NewClient,NewClient,CON,HighCancService,Other,Other,MISC,0.0,0,NewClient,NewClient,NewClient,NewClient,NewClient,NewClient,Unknown,NewClient
2018,Spring,0,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,CON,Other,Other,MISC,CON,HighCancService,Other,Other,MISC,0.0,0,0.0,2.00-19.00,NewClient,NewClient,NewClient,NewClient,Unknown,0.27-1.00
2018,Spring,1,2018.0,Spring,1.0,LowCancClient,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,CON,HighCancService,Other,Other,MISC,0.0,1,0.0,19.00-50.00,NewClient,0.00-5.00,NewClient,NewClient,Unknown,NewClient
